method,seed,date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,emergency_slot_count,emergency_day_count,emergency_event_count
ETS,0,2025-09-16,42760.9652846495,2148.8243750700135,44909.789659719514,68792.36788068079,801.6024886703769,6009.676977643051,21539.596886183084,17447.0734778083,32,1,15
ETS,0,2025-09-17,42509.938450833535,3429.606008084498,45939.54445891803,68588.7069731775,831.723415320216,5370.4625787829755,21525.52320902496,17435.673799310218,31,1,13
ETS,0,2025-09-18,42318.96257797771,1019.8923300557215,43338.854908033434,68106.12797861242,253.79248703680912,5311.984099563787,21536.23815483568,17444.352905416898,16,1,10
ETS,0,2025-09-19,18879.22493354451,2455.4386021896917,21334.663535734202,34028.26382428946,715.3418743152959,15602.253381938088,15999.999999999998,12959.999999999998,29,1,12
ETS,0,2025-09-20,18686.137174191055,3580.9076682569166,22267.044842447973,33828.61950306637,858.6865455808697,16001.872315313914,15999.999999999998,12960.0,30,1,11
ETS,0,2025-09-21,41865.67608897985,2573.531959212711,44439.208048192566,67706.12108484977,746.77099013256,6080.494282829649,21499.52794115446,17414.617632335117,31,1,12
ETS,0,2025-09-22,41938.36345735444,3147.6354154951614,45085.9988728496,67825.62880204259,822.8083222945933,3947.955656128738,21507.692551974338,17421.23096709922,43,1,22
ETS,0,2025-09-23,42395.763197839624,6447.107555440354,48842.870753279974,68470.4685119237,1490.5860676365523,3753.816749451144,21529.590772504074,17438.968525728298,51,1,14
ETS,0,2025-09-24,42774.399169783166,2985.9834000527744,45760.38256983594,69074.94487600814,794.2383802230108,4709.0394411587895,21562.730079328292,17465.81136425591,44,1,15
ETS,0,2025-09-25,42852.55162099493,2716.4931709383086,45569.04479193324,68927.98655663023,713.7637033034382,5213.539522668376,21540.851775080577,17448.089937815264,38,1,16
ETS,0,2025-09-26,18999.340824814783,726.9878422479986,19726.328667062782,34286.18505092624,228.4652187535517,13780.406769679785,16000.000000000002,12959.999999999998,19,1,13
ETS,0,2025-09-27,18924.404866173416,4637.522214562199,23561.927080735615,34191.84615720004,1225.6273279273103,14576.171235127345,16000.000000000002,12960.0,45,1,17
ETS,0,2025-09-28,43085.96379582558,5441.467220720617,48527.431016546194,69600.13711806422,1264.254108136113,3252.1192109741924,21708.646571365574,17584.003722806112,44,1,15
ETS,0,2025-09-29,43426.14691270536,2739.845210555207,46165.99212326056,70056.22469897795,647.6113288228817,3813.5056905863903,21739.151248497135,17608.712511282683,37,1,19
ETS,0,2025-09-30,43870.04717865524,8330.806458712823,52200.85363736806,70651.92897853012,1844.3527525230775,2941.3120951546853,21751.551943325503,17618.757074093657,59,1,16
ETS,0,2025-10-01,42357.40806500096,9428.789718480008,51786.197783480966,69000.35538341344,3213.762888500888,18204.330437832778,22885.61210920115,18537.34580845293,68,1,4
ETS,0,2025-10-02,42295.8082730578,7815.093784096265,50110.90205715407,68644.17296705616,2853.5027597438184,15430.79292417867,22821.577294498213,18485.47760854355,62,1,9
ETS,0,2025-10-03,15297.047566186731,6745.814236792036,22042.86180297877,30057.749648446937,2271.8559558287257,21173.533296210615,17573.255831921306,14234.337223856259,55,1,7
ETS,0,2025-10-04,15997.623916486054,4723.771353275072,20721.395269761128,31456.29057889765,1318.2389806430676,16403.811522171156,17235.450547559103,13960.714943522877,63,1,9
ETS,0,2025-10-05,43213.75178786942,2959.2403405350988,46172.99212840452,70778.6178307643,926.2617558374544,12646.278252427412,22750.73825004034,18428.097982532676,47,1,12
ETS,0,2025-10-06,43088.072286802024,3480.29332310034,46568.365609902365,70513.63327834071,846.3014510187064,9312.23094282073,22708.392297572063,18393.797761033376,51,1,13
ETS,0,2025-10-07,43614.54428726172,845.692981699936,44460.23726896165,71178.73498689124,304.8280485864934,9395.157932631038,22720.22159393,18403.379491083302,32,1,14
ETS,0,2025-10-08,43702.93667860077,1252.1155909010947,44955.05226950186,71385.99385305503,356.14832807148366,10958.21345671662,22660.17398812225,18354.740930379023,34,1,14
ETS,0,2025-10-09,43498.603809211534,1696.0766175141766,45194.68042672571,70823.4773534147,383.0409090553619,11148.804235369005,22619.643914566946,18321.911570799228,26,1,15
ETS,0,2025-10-10,16712.7737360444,1831.84429317316,18544.61802921756,32607.43283769429,585.4490911638509,20551.147601844747,17358.54426498275,14060.420854636024,37,1,15
ETS,0,2025-10-11,16833.680150983793,1714.3704725639889,18548.05062354778,32759.22607002541,372.25841687456415,15776.215047687278,17099.767662522943,13850.81180664358,28,1,12
ETS,0,2025-10-12,42691.760525659236,1657.875229462295,44349.63575512153,69815.99509573568,423.78180835300634,7546.101107228794,21993.262176455635,17814.542362929067,31,1,15
ETS,0,2025-10-13,42567.91082307468,1660.4571847080106,44228.36800778269,69552.36897079744,383.95899996369644,8723.838239952516,22026.812793729558,17841.71836292094,26,1,11
ETS,0,2025-10-14,42812.0980750302,1249.9085550521168,44062.00663008232,69809.99272496588,354.71634205757516,5205.937162468668,22026.013795902458,17841.071174680994,30,1,15
ETS,0,2025-10-15,42331.52905083905,2234.814948805788,44566.34399964484,69258.717694729,610.4040807317583,3834.2264307213036,21657.219445997183,17542.347751257723,35,1,17
ETS,0,2025-10-16,42066.1047069339,6389.209709931953,48455.31441686585,68679.3170759103,1588.776459627973,3170.2885422318236,21743.852859507653,17612.520816201202,44,1,15
ETS,0,2025-10-17,16950.267176342997,1452.2860015420629,18402.55317788506,32819.5034871104,375.49607691192114,13957.803794943218,17015.77080217072,13782.774349758278,29,1,13
ETS,0,2025-10-18,17085.212487244396,1489.2459540256682,18574.458441270064,32916.82068322008,426.05532923749485,14090.771774511411,16713.215638313155,13537.704667033659,23,1,13
ETS,0,2025-10-19,41825.17404926949,9206.941043873252,51032.11509314274,68585.56961039317,2177.79438628787,2722.2783100224833,21870.332385922215,17714.969232596995,59,1,22
ETS,0,2025-10-20,41984.47900243943,9724.930941755658,51709.40994419509,68716.83514626202,2119.386496303251,2200.160366337619,22080.415313478898,17885.13640391791,60,1,22
ETS,0,2025-10-21,42659.29482096447,9685.470868775468,52344.765689739936,69691.1589138075,2646.5201432801814,1670.0752208110184,22131.697296193077,17926.674809916396,63,1,15
ETS,0,2025-10-22,43024.1197930589,10254.834104613414,53278.95389767231,70404.19392012733,2321.6231818577726,2975.390191362125,22081.737950647333,17886.207740024343,61,1,14
ETS,0,2025-10-23,43546.62211993076,2973.280252112504,46519.90237204327,70766.5179271993,793.9861711675096,3960.1084690604866,22215.25576827889,17994.3571723059,33,1,16
ETS,0,2025-10-24,17297.13070687566,2792.718379050413,20089.849085926075,33128.91004943848,666.8291095214108,12195.499687055406,16737.83555388324,13557.646798645426,30,1,10
ETS,0,2025-10-25,17456.60368312596,1566.2278728300482,19022.831555956007,33300.31729924046,427.8084422040903,11177.84671893586,16588.664679870275,13436.818390694922,29,1,16
ETS,0,2025-10-26,43925.85566832927,2296.7348987102587,46222.59056703953,71450.02108938657,594.6929417058633,3275.5752836181255,22235.93016214545,18011.103431337815,38,1,15
ETS,0,2025-10-27,43835.966921713545,4982.600725099426,48818.56764681297,71264.94114960107,1252.1084352225002,4730.961916795844,22281.61053347935,18048.104532118276,50,1,19
ETS,0,2025-10-28,44439.93653966702,5460.549148360942,49900.48568802796,72112.60281706347,1309.6211990690272,3164.853916919602,22552.359995857336,18267.411596644437,47,1,14
ETS,0,2025-10-29,44734.95914534512,10230.794620213903,54965.75376555903,72643.92497915323,2623.0386758244867,1647.6416165615037,22668.764412716897,18361.699174300687,69,1,17
ETS,0,2025-10-30,45211.54399492272,2184.9931110179036,47396.537105940624,73132.49071669701,531.9688218922088,4503.047262064887,23018.919086970196,18645.32446044586,38,1,21
ETS,0,2025-10-31,17871.754541260903,4329.55735801769,22201.311899278593,33967.00333141304,1161.3744429409528,7965.922581663333,17148.226979073697,13890.063853049698,43,1,17
ETS,0,2025-11-01,17906.88820301641,6394.323337064217,24301.21154008063,34812.590310388805,1500.9872352747411,10149.763312671783,19051.45157714965,15431.675777491217,51,1,7
ETS,0,2025-11-02,48084.48872721678,8070.0945868328745,56154.583314049654,77603.23870807886,1663.2038273132007,6042.4366567794805,23303.273396206547,18875.651450927307,53,1,8
ETS,0,2025-11-03,48107.575802482665,7235.383875389444,55342.95967787211,77542.4219385343,1782.204991215163,5379.694526129257,23368.43221203625,18928.43009174936,63,1,13
ETS,0,2025-11-04,49320.433486561364,4600.046815143166,53920.48030170453,79090.7509316836,963.9740307841216,8040.725107175149,23336.462220838046,18902.53439887882,39,1,12
ETS,0,2025-11-05,49482.59371503767,2159.5881683341813,51642.18188337185,79264.17537867071,567.1586956698974,5730.177978594664,23279.663310943553,18856.52728186428,29,1,13
ETS,0,2025-11-06,49311.94044147919,4686.511458686529,53998.451900165725,78765.95630034666,1240.6093169118135,4190.142463157608,23404.413705794104,18957.575101693226,49,1,16
ETS,0,2025-11-07,19029.920703492826,1524.211630636442,20554.132334129266,36235.72620099629,439.2514819448754,9719.17347586729,19143.90749337126,15506.565069630722,31,1,10
ETS,0,2025-11-08,19151.693465655175,1104.6468670565189,20256.340332711694,36412.92204644505,288.5070858436257,9312.341314937668,18936.2143018474,15338.333584496397,23,1,12
ETS,0,2025-11-09,49509.36910763272,2427.8149670861794,51937.184074718905,79232.08108834209,582.7359015601794,4052.9130273563424,23237.298837961098,18822.212058748482,40,1,17
ETS,0,2025-11-10,49518.99016776443,5054.044971963991,54573.035139728425,79162.68713430918,1510.0008759757711,2394.540599027255,23261.601638198423,18841.89732694072,57,1,18
ETS,0,2025-11-11,50227.51901376466,863.3087187070846,51090.82773247174,80187.07690338633,260.79760457009576,4459.01861270607,23314.92751886155,18885.091290277855,24,1,16
ETS,0,2025-11-12,49957.444282199765,904.7452160329118,50862.18949823268,79928.22495294966,189.86256616913246,4746.961783080524,23237.56834756992,18822.43036153164,21,1,13
ETS,0,2025-11-13,49676.31104473141,3388.5903929046094,53064.90143763602,79277.30542928327,1017.1879901906401,3465.3937046332135,23332.78104302125,18899.552644847212,43,1,17
ETS,0,2025-11-14,19240.821368034893,1224.2208312925154,20465.042199327407,36424.07785873407,346.60946368707687,5582.804414219785,18891.72425369136,15302.296645490002,23,1,10
ETS,0,2025-11-15,19354.03282668733,993.3402182147748,20347.373044902106,36534.15087151862,272.7056886146813,5050.066318168246,18657.385922623107,15112.482597324713,23,1,13
ETS,0,2025-11-16,50002.547425715646,6460.266819900753,56462.8142456164,80055.40802661332,1608.5127816680797,2816.11057526093,23227.71499835344,18814.44914866629,56,1,19
ETS,0,2025-11-17,50252.411608025475,2441.1566518797435,52693.568259905216,80309.57870981276,607.1784696382732,3797.3538202625896,23282.363293974333,18858.714268119213,30,1,13
ETS,0,2025-11-18,50737.87788994094,3978.562130477998,54716.44002041894,80958.17395293104,1183.9640375964066,2802.8655735369475,23414.31886135353,18965.59827769636,48,1,18
ETS,0,2025-11-19,50772.51793767518,3783.4956756514566,54556.013613326635,81151.06999165671,909.5619417716595,2265.4935655711965,23299.088251879857,18872.26148402268,50,1,19
ETS,0,2025-11-20,50756.57926392704,4859.045188263456,55615.624452190496,80885.59706909627,1212.851262805439,2868.9992620554726,23349.33177112057,18912.958734607662,44,1,15
ETS,0,2025-11-21,19390.60368899376,1411.5083402476173,20802.112029241376,36492.94163604443,474.99068553112045,4581.001151281211,18539.7215980404,15017.174494412722,31,1,18
ETS,0,2025-11-22,19447.485529550253,1971.5953177869806,21419.080847337234,36558.91966631824,535.2713843180998,3392.80030368771,18324.00665060681,14842.445386991516,45,1,21
ETS,0,2025-11-23,51051.54581553896,7178.796946216792,58230.342761755746,81568.52763534005,1690.1999811426967,3583.735748532188,23383.660971669626,18940.7653870524,49,1,13
ETS,0,2025-11-24,51220.33547691685,2437.150785899038,53657.48626281589,81690.91507449889,608.2245457755614,3689.6072164760417,23408.361598939024,18960.772895140606,44,1,19
ETS,0,2025-11-25,51838.955513452354,3499.451317663804,55338.40683111616,82497.87030713829,921.2718606060789,2773.06928963124,23565.328481297183,19087.91606985072,41,1,13
ETS,0,2025-11-26,51875.07561103576,4274.537233804741,56149.6128448405,82667.43959382562,1079.6775235289417,2532.012927550355,23460.196349846716,19002.759043375838,51,1,18
ETS,0,2025-11-27,51911.1769912461,3918.163210841454,55829.34020208756,82463.51740134065,975.3985846349364,3186.262057512962,23535.585237522573,19063.824042393288,37,1,13
ETS,0,2025-11-28,19772.69182606809,2501.11167421394,22273.803500282032,37166.49261282325,697.4782889015592,3341.884903849673,18951.828673027034,15350.981225151898,37,1,17
ETS,0,2025-11-29,19923.77027024315,10147.909101518995,30071.679371762144,37360.91546021862,3140.4885831875335,2002.0642796292084,18788.892967247048,15219.003303470106,66,1,16
ETS,0,2025-11-30,52487.283894058826,10236.350515255985,62723.63440931481,83518.68603848714,2666.6833938517066,1442.9133429530925,23671.72617220576,19174.098199486667,75,1,14
ETS,0,2025-12-01,61682.98926016952,6172.178886308334,67855.16814647785,95855.11613332435,2304.978751884688,7000.39982117193,25582.985951072555,20722.218620368767,60,1,8
ETS,0,2025-12-02,62202.93898834776,6354.040895913555,68556.97988426132,96595.1706027243,2082.2038937185707,5162.897879776215,25666.666666666664,20789.999999999996,63,1,13
ETS,0,2025-12-03,62196.83326962945,3856.0144012756546,66052.8476709051,96645.63831856582,1425.0723087621438,6049.396962827297,25571.395251757902,20712.830153923904,55,1,10
ETS,0,2025-12-04,62359.158832705696,3749.4362468574554,66108.59507956315,96916.97792123066,1195.7745496442303,6495.325224756576,25506.413137464868,20660.194641346545,50,1,13
ETS,0,2025-12-05,26922.74522522358,2122.719054831651,29045.464280055232,51091.172118802206,681.8833986666586,6376.238676279691,21500.99556766233,17415.806409806486,43,1,18
ETS,0,2025-12-06,27242.27606631964,2129.5846352628723,29371.86070158251,51635.62949229683,671.0613017683738,4548.918592112928,21542.849396240083,17449.70801095447,38,1,17
ETS,0,2025-12-07,62583.124391631776,2335.088877081292,64918.213268713065,97652.38104098475,630.2129057096213,5784.39374553513,25502.73132189076,20657.212370731515,34,1,17
ETS,0,2025-12-08,62299.97196276037,1531.8090582175917,63831.78102097796,97200.60525242801,454.7354728768687,4962.480013426848,25503.418922165067,20657.769326953705,27,1,11
ETS,0,2025-12-09,62886.80670474467,1814.616243399726,64701.42294814439,97977.18615482951,428.0469459021509,6155.440952626239,25585.98884967769,20724.65096823893,31,1,15
ETS,0,2025-12-10,62762.0991439859,1504.7418929626956,64266.841036948594,97850.82809804683,435.88584765315454,5052.054378766739,25510.742632982066,20663.701532715477,33,1,18
ETS,0,2025-12-11,62537.5673933342,587.0167851173571,63124.58417845155,97376.71019814281,174.7033808146224,6744.6820640485,25502.509552152387,20657.032737243437,18,1,13
ETS,0,2025-12-12,26896.17283741999,2357.911807740724,29254.084645160714,51082.55998859615,792.8490663495211,4078.4535110083175,21487.06347686327,17404.521416259246,32,1,14
ETS,0,2025-12-13,27197.87821134007,1327.4165292570156,28525.294740597084,51688.6434184295,335.46103505321423,4133.60399688016,21536.66880668013,17444.701733410904,28,1,14
ETS,0,2025-12-14,62437.39719325186,1011.8367282374255,63449.233921489285,97543.69332616046,272.2459806701455,4200.044606785763,25458.804737078128,20621.63183703329,27,1,16
ETS,0,2025-12-15,62176.715164737005,2588.935632592692,64765.6507973297,97160.04520328534,698.6284063647722,3548.787226136912,25475.412720244938,20635.084303398406,37,1,18
ETS,0,2025-12-16,62713.10629104761,1219.2903095857018,63932.396600633314,97848.04085245109,317.37531188983394,3894.2650717096017,25542.419785778984,20689.36002648098,29,1,15
ETS,0,2025-12-17,62544.48725797857,1180.444830513462,63724.93208849204,97682.60314864764,347.03876614232615,5007.690803033954,25421.600237312392,20591.496192223036,24,1,14
ETS,0,2025-12-18,62163.14797916121,1295.7055649382282,63458.85354409944,96979.42835500742,406.22250521889174,5201.020752615013,25359.806004971815,20541.442864027173,24,1,14
ETS,0,2025-12-19,26575.24588779657,1426.5158192019958,28001.761706998564,50743.21517201244,374.73419770078056,4140.466837974203,21416.269640731676,17347.178408992662,24,1,15
ETS,0,2025-12-20,26810.941609939353,1731.8886895156381,28542.830299454992,51196.51026213313,417.6379873461581,4673.078505430531,21498.513126572485,17413.795632523717,27,1,12
ETS,0,2025-12-21,61822.55476113485,2725.180382042523,64547.73514317737,96695.12698689345,831.4936522633,3679.0923149669684,25314.455039595407,20504.70858207228,28,1,16
ETS,0,2025-12-22,61670.85787991565,1888.5357063100946,63559.39358622575,96471.55082104827,501.51792357912836,3225.1620193636436,25318.31390489698,20507.83426296655,36,1,14
