date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-02-15,18505.925043226485,688.2523477918782,-61.20641753547134,0.0,19132.97097348289,19164.663108117747,35517.58895700867,35769.628911593085,0.0,409.2861530754303,157.246198491024,18307.289701416936,14898.041822312098,3080.2899324882474,8276.967955469821,8200.148884176066,5.684341886080802e-14,8.597567102697212e-13,1362.0532041612407,10800.0
2025-02-16,51332.771060975225,3110.1039365308325,-1530.81594766918,692.770496706328,53604.8295465432,53498.360087739435,82325.44036891434,79789.09722440905,146.87337733559798,1601.000508890927,4137.343653396219,22455.162019690717,17956.41551650146,59.84499855537729,8200.148884176066,8458.221905784982,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-02-17,52482.896295583305,953.9941923306169,-3328.514777487123,1435.3492769445927,51543.724987371395,51632.1303774804,84950.77839766612,75233.97608009707,210.40246390688486,495.12333642869066,10211.925653997734,21353.128154017653,17488.89231805429,396.2795413739407,8458.221905784982,8243.934668784987,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-02-18,46154.01061972484,2632.1109874843337,0.0,31.32672860087184,48817.44833581004,48761.339457923714,74670.6171539357,76646.33892379589,5.8714024239957325,1975.7217698601853,0.0,21174.357356321594,17028.826573923678,415.2917604886409,8243.934668784987,8379.937874003665,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-02-19,46092.890570992015,2846.041542997117,-0.017142720222369463,1564.814839753083,50503.72981102199,50634.86334913612,74158.53960461899,77133.59919922653,279.45881804656995,2975.140456495391,0.08086188784136539,22684.271453043988,18660.33088658707,509.7900674828536,8379.937874003665,8062.081196646503,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-02-20,47378.6169784698,635.9500672867775,-155.6992574591812,1220.6778737280401,49079.54566202544,48985.83313970784,77190.21292335149,77171.92548535558,205.89890579239886,530.3879616378708,548.675399633766,21734.72808845254,17400.69360007839,2050.656169440504,8062.081196646503,8289.232476166686,1.1368683772161603e-13,9.094947017729282e-13,1200.0,10800.0
2025-02-21,17398.68141657595,652.8297031862866,0.0,0.0,18051.511119762235,18170.32032665972,34068.305309375486,34438.704639749456,0.0,370.39933037397566,0.0,17832.21943861281,14703.28292595767,5749.506093760983,8289.232476166686,8001.248942076365,5.684341886080802e-14,9.094947017729282e-13,1384.2575188893106,10800.0
2025-02-22,17499.15879642648,2359.8805312633126,-29.344160053045826,0.0,19829.695167636746,19494.54679734991,33974.87127975272,35337.251424026304,0.0,1446.2086824767403,83.82853820315867,18594.17530889475,14330.147661577388,3228.460893375607,8001.248942076365,8813.620429440094,5.684341886080802e-14,8.526512829121202e-13,1230.6330260450893,10800.0
2025-02-23,45962.57463470653,2270.3379255446935,-478.704002170139,207.97991527699207,47962.188473358074,48237.60398771848,74707.5342603606,75105.82917423805,48.980102799378166,1735.9797603431107,1337.6848464656478,21689.856373697185,18169.609320200587,102.70854020751345,8813.620429440094,8146.036365544689,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-02-24,45495.531430951305,1353.779860242684,-308.81320754092485,240.53952785215327,46781.03761150522,46569.19007609549,73077.35336152706,73149.19647978478,52.77372268362876,797.0676129925141,725.2244947347895,21511.383697645026,16962.07023306209,449.6231212188088,8146.036365544689,8659.536990022894,5.684341886080802e-14,8.810729923425242e-13,1600.0928542978297,10800.0
